created_dt_month,topic,comment_sentiment,name
2020-03-01,95,0.042203225806451604,95_biden_putin_ukraine_biden says
2020-03-01,82,0.21702000000000005,82_tiktok_ban_ban tiktok_wechat
2020-03-01,1,-0.3779638888888889,1_israel_israeli_gaza_palestinian
2020-03-01,43,-0.11383157894736841,43_pakistan_imran_khan_imran khan
2020-03-01,83,0.4126909090909091,83_plastic_waste_plastic waste_singleuse
2020-03-01,32,-0.11072654545454545,32_trump_coronavirus_stimulus_donald
2020-03-01,2,0.060378571428571434,2_ukraine_russia_putin_russian
2020-03-01,34,0.29972857142857146,34_zelensky_zelenskyy_ukraine_volodymyr
2020-03-01,46,0.21348125,46_ancient_found_discovered_found in
2020-03-01,37,-0.12846428571428573,37_nuclear_plant_chernobyl_nuclear plant
2020-03-01,36,-0.07982500000000001,36_myanmar_coup_in myanmar_junta
2020-03-01,3,-0.044804444444444445,3_vaccine_covid_covid vaccine_vaccines
2020-03-01,88,0.30623333333333336,88_coal_power_plants_australian coal
2020-03-01,38,0.07543333333333332,38_olympics_tokyo_tokyo olympics_olympic
2020-03-01,39,0.3929888888888889,39_oil_gas_pipeline_nord
2020-03-01,90,0.03575890410958905,90_vaccine_sputnik_covid vaccine_russia
2020-03-01,91,-0.6437999999999999,91_ukraine_killed_russian_kharkiv
2020-03-01,87,0.20297894736842106,87_sex_sexual_child_abuse
2020-03-01,35,-0.578751724137931,35_xinjiang_genocide_china_in xinjiang
2020-03-01,24,0.12115277777777779,24_facebook_whatsapp_instagram_twitter
2020-03-01,92,0.031054545454545456,92_cuba_cuban_havana_protests
2020-03-01,86,-0.28534583333333335,86_kabul_drone_drone strike_strike
2020-03-01,4,-0.480125,4_police_black_shooting_in
2020-03-01,96,0.04125,96_floods_flooding_rain_floods in
2020-03-01,25,-0.24477872340425533,25_bolsonaro_brazil_jair_jair bolsonaro
2020-03-01,59,-0.4113291666666667,59_israel_palestinians_vaccine_israeli
2020-03-01,80,-0.18974814814814814,80_taliban_women_afghan_afghan women
2020-03-01,7,0.19929999999999998,7_space_nasa_earth_moon
2020-03-01,45,0.11392424242424243,45_japan_in japan_japanese_tokyo
2020-03-01,78,0.4939421052631579,78_elephants_elephant_zoo_endangered
2020-03-01,8,-0.22115542168674696,8_taliban_afghanistan_afghan_kabul
2020-03-01,29,0.025258181818181815,29_plane_crash_iran_boeing
2020-03-01,79,-0.43746153846153846,79_raped_girl_rape_india
2020-03-01,99,0.234553125,99_tax_pandora_papers_pandora papers
2020-03-01,30,0.0718967741935484,30_zealand_new zealand_new_earthquake
2020-03-01,22,0.07575677083333333,22_economy_recession_dow_global
2020-03-01,27,0.163,27_pope_vatican_francis_pope francis
2020-03-01,98,0.0831090909090909,98_musk_elon_elon musk_tesla
2020-03-01,81,0.035266666666666675,81_australia_lockdown_victoria_melbourne
2020-03-01,97,0.07800434782608696,97_in russia_russia_mcdonald_ikea
2020-03-01,31,-0.462955,31_nazi_germany_german_farright
2020-03-01,28,-0.26004509803921566,28_sea_china sea_south china_south china sea
2020-03-01,0,-0.411443654822335,0_china_coronavirus_wuhan_virus
2020-04-01,34,-0.411425,34_zelensky_zelenskyy_ukraine_volodymyr
2020-04-01,58,-0.5108533333333333,58_iraq_in iraq_iraqi_us
2020-04-01,35,-0.42185416666666664,35_xinjiang_genocide_china_in xinjiang
2020-04-01,54,-0.01163809523809524,54_ice_record_on record_melting
2020-04-01,66,-0.3208421052631579,66_nigeria_mali_mozambique_nigerian
2020-04-01,29,0.21319032258064516,29_plane_crash_iran_boeing
2020-04-01,60,0.014805952380952376,60_italy_in italy_coronavirus_italian
2020-04-01,25,-0.06957162162162162,25_bolsonaro_brazil_jair_jair bolsonaro
2020-04-01,90,0.18616938775510206,90_vaccine_sputnik_covid vaccine_russia
2020-04-01,92,-0.2214695652173913,92_cuba_cuban_havana_protests
2020-04-01,67,0.12748181818181817,67_shark_whales_whale_fish
2020-04-01,99,0.4547523809523809,99_tax_pandora_papers_pandora papers
2020-04-01,18,0.14813666666666667,18_trump_sanders_election_impeachment
2020-04-01,53,-0.8397666666666668,53_china_russia_ukraine_ukraine china
2020-04-01,3,0.10489826732673267,3_vaccine_covid_covid vaccine_vaccines
2020-04-01,91,-0.9392999999999999,91_ukraine_killed_russian_kharkiv
2020-04-01,15,0.09561153846153846,15_turkey_turkish_erdogan_greece
2020-04-01,31,-0.20085,31_nazi_germany_german_farright
2020-04-01,98,0.5665071428571429,98_musk_elon_elon musk_tesla
2020-04-01,57,-0.4672588235294118,57_iran_nuclear_nuclear deal_deal
2020-04-01,62,-0.07862916666666667,62_refugees_ukrainian refugees_ukrainian_ukraine
2020-04-01,14,0.016293442622950818,14_india_covid_in india_indian
2020-04-01,95,0.03363478260869566,95_biden_putin_ukraine_biden says
2020-04-01,1,-0.3029113636363636,1_israel_israeli_gaza_palestinian
2020-04-01,97,-0.3042285714285714,97_in russia_russia_mcdonald_ikea
2020-04-01,63,-0.3305666666666667,63_ethiopia_tigray_in ethiopia_ethiopian
2020-04-01,27,0.17676511627906977,27_pope_vatican_francis_pope francis
2020-04-01,12,0.016935119047619046,12_taiwan_china_chinese_us
2020-04-01,32,-0.20605551948051948,32_trump_coronavirus_stimulus_donald
2020-04-01,61,-0.2919826923076923,61_dies_aged_dies aged_dies at
2020-04-01,33,-0.24691481481481484,33_navalny_alexei_alexei navalny_critic
2020-04-01,94,0.0773547619047619,94_amazon_workers_employees_warehouse
2020-04-01,0,-0.34197782805429866,0_china_coronavirus_wuhan_virus
2020-04-01,64,-0.09044576271186441,64_russia_coronavirus_moscow_putin
2020-04-01,26,-0.13709565217391304,26_poland_hungary_polish_eu
2020-04-01,28,-0.17536021505376342,28_sea_china sea_south china_south china sea
2020-04-01,17,-0.06086746126340882,17_coronavirus_cases_coronavirus cases_toll
2020-04-01,93,-0.13118928571428573,93_farmers_india_modi_indian
2020-04-01,30,0.4007777777777778,30_zealand_new zealand_new_earthquake
2020-04-01,55,-0.06586086956521738,55_macron_french_france_emmanuel
2020-04-01,65,-0.042768085106382976,65_cruise_ship_cruise ship_suez
2020-04-01,96,-0.18093666666666666,96_floods_flooding_rain_floods in
2020-04-01,2,0.22133030303030304,2_ukraine_russia_putin_russian
2020-04-01,13,-0.2263245614035088,13_sanctions_russia_russian_swift
2020-04-01,16,-0.0014137566137566132,16_masks_mask_face_face masks
2020-04-01,56,-0.09742631578947368,56_dog_dogs_cats_wildlife
2020-04-01,21,0.10802054794520548,21_climate_climate change_change_emissions
2020-04-01,49,-0.4792434782608696,49_lebanon_beirut_hezbollah_explosion
2020-04-01,72,0.3667923076923077,72_merkel_germany_angela_angela merkel
2020-04-01,23,0.13626363636363636,23_hackers_cyber_cyberattack_cyberattacks
2020-04-01,84,0.14186285714285715,84_nato_finland_ukraine_russia
2020-04-01,36,-0.3211727272727273,36_myanmar_coup_in myanmar_junta
2020-04-01,10,-0.17175652173913045,10_hong_kong_hong kong_security
2020-04-01,83,0.23347142857142858,83_plastic_waste_plastic waste_singleuse
2020-04-01,6,-0.6062,6_covid_variant_omicron_uk
2020-04-01,73,-0.22520285714285715,73_ottawa_convoy_protesters_police
2020-04-01,82,-0.2523142857142857,82_tiktok_ban_ban tiktok_wechat
2020-04-01,42,0.01664878048780488,42_mexico_mexican_cartel_in mexico
2020-04-01,43,-0.1299861111111111,43_pakistan_imran_khan_imran khan
2020-04-01,81,-0.15997391304347827,81_australia_lockdown_victoria_melbourne
2020-04-01,74,0.026998039215686276,74_schools_lockdown_school_reopen
2020-04-01,20,-0.3686484375,20_saudi_arabia_saudi arabia_yemen
2020-04-01,48,-0.03509444444444443,48_amazon_deforestation_rainforest_the amazon
2020-04-01,22,0.07399172413793104,22_economy_recession_dow_global
2020-04-01,80,0.1279,80_taliban_women_afghan_afghan women
2020-04-01,9,-0.040327272727272725,9_china_chinese_us_xi
2020-04-01,75,0.13862307692307693,75_korea_south_south korea_north
2020-04-01,47,-0.21726603773584907,47_iran_trump_iranian_coronavirus
2020-04-01,7,0.28307714285714286,7_space_nasa_earth_moon
2020-04-01,44,0.06463636363636363,44_prince_queen_ghislaine_prince andrew
2020-04-01,79,-0.48407500000000003,79_raped_girl_rape_india
2020-04-01,76,-0.1801,76_azerbaijan_armenia_nagornokarabakh_armenian
2020-04-01,45,0.1006203125,45_japan_in japan_japanese_tokyo
2020-04-01,78,0.18564,78_elephants_elephant_zoo_endangered
2020-04-01,8,-0.4473076923076923,8_taliban_afghanistan_afghan_kabul
2020-04-01,77,0.06524285714285714,77_thunberg_greta_greta thunberg_nobel
2020-04-01,46,-0.08501818181818181,46_ancient_found_discovered_found in
2020-04-01,40,0.5891333333333334,40_australia_morrison_scott_scott morrison
2020-04-01,50,-0.18828399999999998,50_venezuela_maduro_venezuelan_oil
2020-04-01,59,-0.2221243902439024,59_israel_palestinians_vaccine_israeli
2020-04-01,86,-0.201728,86_kabul_drone_drone strike_strike
2020-04-01,38,-0.12033529411764707,38_olympics_tokyo_tokyo olympics_olympic
2020-04-01,87,-0.34607857142857146,87_sex_sexual_child_abuse
2020-04-01,5,0.25758658536585366,5_johnson_boris_boris johnson_brexit
2020-04-01,24,0.10589736842105263,24_facebook_whatsapp_instagram_twitter
2020-04-01,69,0.1,69_huawei_meng_wanzhou_meng wanzhou
2020-04-01,88,0.6927214285714286,88_coal_power_plants_australian coal
2020-04-01,52,-0.17340833333333333,52_netanyahu_israel_benjamin_benjamin netanyahu
2020-04-01,70,-0.08792705882352941,70_oil_tanker_spill_oil spill
